Base_Consolidation_Name,Associated_Company_Name,Linkage_Method,Linkage_Value,Company_Evidence_Weight,Company_Evidence_Count,Association_companies_Count,chatid
"Shanghai Hao Zhun Biological Technology Co., Ltd",Conier Chem & Pharma Limited,Phone,P/F: 8613681619662,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Https//Hanhongsci.Com/,Phone,P/F: 8613681619662,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Pushan Industry (Shaanxi) Co., Ltd",Phone,P/F: 8613681619662,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Beijing Oka Biological Technology Co., Ltd",Phone,P/F: 8613813788405,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Nantong Feiyu Biological Technology Co., Ltd",Phone,P/F: 8613813788405,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Beijing Haite Lesk Technology Co., Ltd",Phone,P/F: 8615116916250,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shaanxi Lihe Tongchuang Chemical Technology Co., Ltd",Phone,P/F: 8615116916250,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shenzhen Qingtian Biotechnology Co., Ltd",Phone,P/F: 8615172518801,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Tianmen Hengchang Chemical Co., Ltd",Phone,P/F: 8615172518801,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Kele Fine Chemical Co., Ltd",Phone,P/F: 8615172518801,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Beijing Haite Lesk Technology Co., Ltd",Phone,P/F: 8615210893940,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shaanxi Lihe Tongchuang Chemical Technology Co., Ltd",Phone,P/F: 8615210893940,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shenzhen Polymeri Biochemical Technology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Haoran Biotechnology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Zhejiang J&C Biological Technology Co.,Limited",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Xinsheng New Material Technology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Chemegen(Shanghai) Biotechnology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Mokesi Technology Co., Ltd.(2016)",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Chengdu Sinostandards Biotech Co.,Ltd.",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Hao Biological Technology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Ziqi Biological Technology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Hebei Weilang Import And Export Corporation,Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Beijing Bolide Biotechnology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Hanxiang Chemical Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Anhui Zhongda Biotechnology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Guanlang Biotechnology Co., Ltd.",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Conier Chem & Pharma Limited,Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Zhejiang Jiuzhou Pharmaceutical Co., Ltd. Is",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Leapchem Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Amadis Chemical Company Limited,Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hangzhou Ocean Chemical Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Changzhou Huayang Technology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Anhui Yiao New Material Technology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Wuhan Han Sheng New Material Technology Co. Ltd,Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shandong Hanjiang Chemical Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Anhui Witop Biotech Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Atk Chemical Company Ltd,Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Uchem Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Afine Chemicals Ltd,Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Gihi Chemicals Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Miaoyin Technology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Endun Biological Technology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Chemenu Inc.,Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yifei Biotechnology Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Henan Aochuang Chemical Co., Ltd",Phone,P/F: 8615800340161,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Guanlang Biotechnology Co., Ltd.",Phone,P/F: 8615972152991,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Yongkuo Technology Co., Ltd",Phone,P/F: 8615972152991,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yifei Biotechnology Co., Ltd",Phone,P/F: 8615972152991,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Dato Chemicals Co., Limited",Phone,P/F: 8617081281057,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Yantai Winning Fine Chemicals Co., Ltd",Phone,P/F: 8617081281057,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hunan Waybel Advanced Materials Co., Ltd",Phone,P/F: 8617081281057,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Chengdu Bright Chemical Technology Co., Ltd",Phone,P/F: 8617081281057,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Cuiyao Trading Co., Ltd",Phone,P/F: 8617081281057,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Qiute Trade Co., Ltd",Phone,P/F: 8617081281057,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Jingbo New Material Technology Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Guizheng Medical Technology Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Tianjin Tj Wyeth Biological Technology Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Zhenfei Industry Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hangzhou Cyclic Chemical Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shenzhen Xinbosheng Biological Technology Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Henan Sunlake Enterprise Corporation,Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Laidiou Biological Technology Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Capot Chemical Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Ahh Chemical Co,.Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Jinhua Huayi Chemical Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yingxin Laboratory Equipment Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Wuhan Wingroup Pharmaceutical Co.,Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shandong Hanjiang Chemical Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Miaoyin Technology Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Endun Biological Technology Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Wuhan Quanjinci New Material Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shandong Huisheng Import & Export Co., Ltd",Phone,P/F: 8617367732028,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Zhejiang J&C Biological Technology Co.,Limited",Phone,P/F: 8618019263206,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Benrui Biotechnology Co., Ltd",Phone,P/F: 8618019263206,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yaoyun Biological Technology Co., Ltd",Phone,P/F: 8618019263206,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Tocris Bioscience,Phone,P/F: 8618019263206,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Meicheng Chemical Co .,Ltd",Phone,P/F: 8618019263206,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shandong Huisheng Import & Export Co., Ltd",Phone,P/F: 8618019263206,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Qiute Trade Co., Ltd",Phone,P/F: 8618019263206,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Dc Chemicals,Phone,P/F: 8618019263206,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Xiamen Wonderful Bio Technology Co., Ltd",Phone,P/F: 8618021003406,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Shanghai Chuanqian Chemcial Technique Centre,Phone,P/F: 8618021003406,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Hao Biological Technology Co., Ltd",Phone,P/F: 8618021003406,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Beijing Baiao Innovation Technology Co., Ltd",Phone,P/F: 8618021003406,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Hebei Weilang Import And Export Corporation,Phone,P/F: 8618021003406,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Career Henan Chemical Co,Phone,P/F: 8618021003406,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Zhonglong Kangsheng Fine Chemical Co., Ltd",Phone,P/F: 8618162590268,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Meryer (Shanghai) Chemical Technology Co., Ltd",Phone,P/F: 8618162590268,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Jikang Chemical Industry Co., Ltd",Phone,P/F: 8618162590268,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Guangzhou Weijia Technology Co., Ltd",Phone,P/F: 8618300190102,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Ziqi Biological Technology Co., Ltd",Phone,P/F: 86185603165,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Dangtong Import And Export Co., Ltd",Phone,P/F: 86185603165,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Anhui Yiao New Material Technology Co., Ltd",Phone,P/F: 86185603165,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Dorne Chemical Technology Co., Ltd",Phone,P/F: 86185603165,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Atk Chemical Company Ltd,Phone,P/F: 86185603165,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Uchem Co., Ltd",Phone,P/F: 86185603165,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Bojing Chemical Co., Ltd",Phone,P/F: 86185603165,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Ziqi Biological Technology Co., Ltd",Phone,P/F: 8618560316533,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Career Henan Chemical Co,Phone,P/F: 8618560316533,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Dangtong Import And Export Co., Ltd",Phone,P/F: 8618560316533,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Anhui Yiao New Material Technology Co., Ltd",Phone,P/F: 8618560316533,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Dorne Chemical Technology Co., Ltd",Phone,P/F: 8618560316533,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Atk Chemical Company Ltd,Phone,P/F: 8618560316533,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Uchem Co., Ltd",Phone,P/F: 8618560316533,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Bojing Chemical Co., Ltd",Phone,P/F: 8618560316533,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Jingzhou Yinjie Chemical Co., Ltd",Phone,P/F: 8618871579363,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Xinkang Pharmaceutical Chemical Co., Ltd",Phone,P/F: 8618871579363,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Guangzhou Weijia Technology Co., Ltd",Phone,P/F: 862084224925,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Beijing Fubo Biotechnology Co., Ltd",Phone,P/F: 862138015121,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Acmec Biochemical Technology Co., Ltd",Phone,P/F: 862138015121,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yifei Biotechnology Co., Ltd",Phone,P/F: 862138015121,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Xiyuan Biotechnology Co., Ltd",Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Zhejiang J&C Biological Technology Co.,Limited",Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Chaoyan Biotechnology Co., Ltd",Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Benrui Biotechnology Co., Ltd",Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yaoyun Biological Technology Co., Ltd",Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Tocris Bioscience,Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Xiyuan Bio,Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Meicheng Chemical Co .,Ltd",Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shandong Huisheng Import & Export Co., Ltd",Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Qiute Trade Co., Ltd",Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Dc Chemicals,Phone,P/F: 862158116080,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Qyu Biotech Co., Ltd",Phone,P/F: 862165232515,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hunan Xiong Chuang New Material Co., Ltd .",Phone,P/F: 862165232515,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Career Henan Chemical Co,Phone,P/F: 862165232515,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Chongqing Chemdad Co., Ltd",Phone,P/F: 862165232515,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Yanxi Chemical Co., Ltd.",Phone,P/F: 862165232515,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yanjin Biological Technology Co., Ltd",Phone,P/F: 862165232515,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Nuo Rui Hua New Material Technology Co., Ltd",Phone,P/F: 862165232515,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Worldyang Chemical Co., Limited",Phone,P/F: 862167652295,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Minmin Biotechnology Co., Ltd",Phone,P/F: 862167652295,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","He Peng (Shanghai) Biological Technology Co., Ltd",Phone,P/F: 862167652295,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Qincheng Biological Technology Co., Ltd",Phone,P/F: 862167652295,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shijiazhuang Saixin Technology Co., Ltd",Phone,P/F: 862558392388,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Sino High (China) Co., Ltd",Phone,P/F: 862558392388,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Jiangsu Xinyi New Materials Co., Ltd",Phone,P/F: 862558392388,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Meicheng Chemical Co .,Ltd",Phone,P/F: 862558392388,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Fengqiang Trading Co., Ltd",Phone,P/F: 862558392388,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Guanlang Biotechnology Co., Ltd.",Phone,P/F: 862759223108,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Yongkuo Technology Co., Ltd",Phone,P/F: 862759223108,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Yifei Biotechnology Co., Ltd",Phone,P/F: 862759223108,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Jingzhou Yinjie Chemical Co., Ltd",Phone,P/F: 862759308705,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Xinkang Pharmaceutical Chemical Co., Ltd",Phone,P/F: 862759308705,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shenzhen Qingtian Biotechnology Co., Ltd",Phone,P/F: 862759322316,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Tianmen Hengchang Chemical Co., Ltd",Phone,P/F: 862759322316,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Kele Fine Chemical Co., Ltd",Phone,P/F: 862759322316,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hubei Zhonglong Kangsheng Fine Chemical Co., Ltd",Phone,P/F: 862783850178,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Meryer (Shanghai) Chemical Technology Co., Ltd",Phone,P/F: 862783850178,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Jikang Chemical Industry Co., Ltd",Phone,P/F: 862783850178,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Shanghai Xichuan Pharmaceutical Technology Co., Ltd",Phone,P/F: 863195925599,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Wuhan Xinyang Ruihe Chemical Technology Co., Ltd",Phone,P/F: 863195925599,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd",Wuhan Han Sheng New Material Technology Co. Ltd,Phone,P/F: 863195925599,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Zhentian Food Additives Co., Ltd",Phone,P/F: 863195925599,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Hebei Zhenjia New Material Co., Ltd",Phone,P/F: 863195925599,2663,74,505,
"Shanghai Hao Zhun Biological Technology Co., Ltd","Qingdao Fuo Chemical Technology Co., Ltd",Phone,P/F: 863195925599,2663,74,505,
